,filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
4124,2008_006807.jpg,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4125,2008_006808.jpg,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
4126,2008_006810.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4127,2008_006811.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4128,2008_006813.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4129,2008_006815.jpg,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,2008_006816.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4131,2008_006817.jpg,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4132,2008_006818.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4133,2008_006819.jpg,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,2008_006820.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4135,2008_006824.jpg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4136,2008_006825.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4137,2008_006827.jpg,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
4138,2008_006828.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
4139,2008_006831.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,2008_006832.jpg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,2008_006833.jpg,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4142,2008_006834.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
4143,2008_006835.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4144,2008_006837.jpg,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
4145,2008_006839.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4146,2008_006841.jpg,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0
4147,2008_006843.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4148,2008_006844.jpg,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0
4149,2008_006847.jpg,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
4150,2008_006849.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4151,2008_006855.jpg,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4152,2008_006857.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4153,2008_006863.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4154,2008_006864.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
4155,2008_006865.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4156,2008_006868.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4157,2008_006870.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4158,2008_006872.jpg,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
4159,2008_006873.jpg,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4160,2008_006874.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
4161,2008_006877.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,2008_006879.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4163,2008_006880.jpg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
4164,2008_006881.jpg,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
4165,2008_006882.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,2008_006885.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,2008_006887.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4168,2008_006889.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4169,2008_006890.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4170,2008_006892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4171,2008_006896.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,2008_006898.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4173,2008_006900.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4174,2008_006902.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
4175,2008_006903.jpg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,2008_006904.jpg,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4177,2008_006907.jpg,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,2008_006908.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4179,2008_006909.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4180,2008_006910.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4181,2008_006912.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4182,2008_006919.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4183,2008_006920.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,2008_006921.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,2008_006923.jpg,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,2008_006924.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4187,2008_006925.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,2008_006926.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4189,2008_006933.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4190,2008_006936.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,2008_006939.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4192,2008_006941.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4193,2008_006944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
4194,2008_006946.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4195,2008_006948.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4196,2008_006949.jpg,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,2008_006950.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4198,2008_006951.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,2008_006952.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0
4200,2008_006953.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4201,2008_006954.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,2008_006956.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4203,2008_006959.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,2008_006960.jpg,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
4205,2008_006961.jpg,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,2008_006962.jpg,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4207,2008_006965.jpg,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4208,2008_006967.jpg,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4209,2008_006968.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4210,2008_006969.jpg,0,0,0,0,2,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
4211,2008_006973.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4212,2008_006979.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4213,2008_006980.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,2008_006981.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4215,2008_006986.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,2008_006987.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4217,2008_006989.jpg,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
4218,2008_006991.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4219,2008_006992.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,2008_006997.jpg,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,2008_006998.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4222,2008_006999.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4223,2008_007003.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,2008_007004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4225,2008_007006.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4226,2008_007009.jpg,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4227,2008_007010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4228,2008_007011.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4229,2008_007012.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4230,2008_007014.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4231,2008_007019.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4232,2008_007021.jpg,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
4233,2008_007022.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,2008_007025.jpg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4235,2008_007026.jpg,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4236,2008_007028.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4237,2008_007030.jpg,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4238,2008_007031.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4239,2008_007032.jpg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4240,2008_007034.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,2008_007038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
4242,2008_007039.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4243,2008_007042.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4244,2008_007043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
4245,2008_007045.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4246,2008_007048.jpg,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4247,2008_007050.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4248,2008_007054.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4249,2008_007056.jpg,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4250,2008_007057.jpg,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4251,2008_007058.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4252,2008_007059.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4253,2008_007060.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,2008_007061.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4255,2008_007064.jpg,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,2008_007067.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4257,2008_007069.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
4258,2008_007070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
4259,2008_007073.jpg,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4260,2008_007075.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
4261,2008_007076.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,2008_007081.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4263,2008_007082.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4264,2008_007084.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4265,2008_007085.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4266,2008_007086.jpg,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4267,2008_007090.jpg,0,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0,0,0,0
4268,2008_007091.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
4269,2008_007095.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,2008_007096.jpg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,2008_007097.jpg,0,0,0,0,13,0,0,0,4,0,3,0,0,0,2,0,0,0,0,1
4272,2008_007098.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,2008_007101.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
4274,2008_007103.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4275,2008_007105.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4276,2008_007106.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4277,2008_007108.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0
4278,2008_007112.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4279,2008_007114.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4280,2008_007115.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4281,2008_007118.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4282,2008_007119.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
4283,2008_007120.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,2008_007123.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4285,2008_007124.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,2008_007129.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4287,2008_007130.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4288,2008_007131.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4289,2008_007133.jpg,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0
4290,2008_007134.jpg,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,2008_007138.jpg,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0
4292,2008_007142.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,2008_007143.jpg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,2008_007145.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,2008_007146.jpg,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
4296,2008_007147.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4297,2008_007151.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4298,2008_007156.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,2008_007161.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,2008_007163.jpg,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0
4301,2008_007164.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4302,2008_007165.jpg,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4303,2008_007166.jpg,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
4304,2008_007167.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4305,2008_007168.jpg,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4306,2008_007169.jpg,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0
4307,2008_007171.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
4308,2008_007176.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4309,2008_007179.jpg,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,2008_007181.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0
4311,2008_007182.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4312,2008_007184.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4313,2008_007185.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
4314,2008_007187.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4315,2008_007188.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,2008_007189.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4317,2008_007190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4318,2008_007194.jpg,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
4319,2008_007195.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4320,2008_007196.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4321,2008_007197.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,2008_007201.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4323,2008_007205.jpg,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,2008_007207.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4325,2008_007208.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4326,2008_007211.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,2008_007214.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,2008_007216.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4329,2008_007217.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4330,2008_007218.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
4331,2008_007219.jpg,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4332,2008_007221.jpg,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,2008_007222.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4334,2008_007223.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
4335,2008_007225.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
4336,2008_007226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4337,2008_007227.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,2008_007229.jpg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,2008_007231.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4340,2008_007236.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4341,2008_007237.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
4342,2008_007239.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4343,2008_007241.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4344,2008_007242.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4345,2008_007245.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4346,2008_007246.jpg,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17
4347,2008_007247.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
4348,2008_007250.jpg,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,2008_007252.jpg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,2008_007254.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4351,2008_007256.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4352,2008_007260.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4353,2008_007261.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0
4354,2008_007264.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4355,2008_007265.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,2008_007266.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,2008_007269.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4358,2008_007273.jpg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4359,2008_007274.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4360,2008_007277.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4361,2008_007279.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4362,2008_007280.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4363,2008_007281.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1
4364,2008_007282.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
4365,2008_007285.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4366,2008_007286.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4367,2008_007287.jpg,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0
4368,2008_007289.jpg,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4369,2008_007291.jpg,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0
4370,2008_007293.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4371,2008_007295.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4372,2008_007298.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4373,2008_007305.jpg,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4374,2008_007307.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4375,2008_007311.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4376,2008_007312.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4377,2008_007313.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4378,2008_007314.jpg,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,2008_007317.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,2008_007319.jpg,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4381,2008_007320.jpg,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4382,2008_007321.jpg,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
4383,2008_007323.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,2008_007324.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4385,2008_007325.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
